seat_share,portfolio_share
0.0242424234747887,0.0909090936183929
0.460606068372726,0.363636374473572
0.515151500701904,0.545454561710358
0.472049683332443,0.454545468091965
0.527950286865234,0.545454561710358
0.465277791023254,0.454545468091965
0.534722208976746,0.545454561710358
0.49659863114357,0.363636374473572
0.503401339054108,0.636363625526428
0.474358975887299,0.454545468091965
0.525641024112701,0.545454561710358
0.496815294027329,0.538461565971375
0.503184735774994,0.461538463830948
0.496815294027329,0.538461565971375
0.503184735774994,0.461538463830948
0.496815294027329,0.538461565971375
0.503184735774994,0.461538463830948
0.48407644033432,0.538461565971375
0.51592355966568,0.461538463830948
0.48407644033432,0.5
0.51592355966568,0.5
0.882352948188782,0.75
0.117647059261799,0.25
0.882352948188782,0.722222208976746
0.117647059261799,0.277777791023254
0.509554147720337,0.466666668653488
0.490445852279663,0.533333361148834
0.571428596973419,0.444444447755814
0.428571432828903,0.555555582046509
0.555555582046509,0.5
0.444444447755814,0.5
0.572580635547638,0.5
0.427419364452362,0.5
0.572580635547638,0.5
0.427419364452362,0.5
0.211009174585342,0.222222223877907
0.633027493953705,0.388888895511627
0.15596330165863,0.388888895511627
0.211009174585342,0.25
0.633027493953705,0.375
0.15596330165863,0.375
0.428571432828903,0.526315808296204
0.571428596973419,0.473684221506119
0.428571432828903,0.5
0.571428596973419,0.5
0.216417908668518,0.470588237047195
0.783582091331482,0.529411792755127
0.774774789810181,0.5625
0.225225225090981,0.4375
0.167999997735024,0.400000005960465
0.832000017166138,0.600000023841858
0.466666668653488,0.380952388048172
0.533333361148834,0.61904764175415
0.453900694847107,0.400000005960465
0.546099305152893,0.600000023841858
0.38400000333786,0.347826093435288
0.61599999666214,0.652173936367035
0.4609375,0.444444447755814
0.5390625,0.555555582046509
0.4765625,0.476190477609634
0.3671875,0.333333343267441
0.15625,0.190476194024086
0.37654322385788,0.346153855323792
0.123456791043282,0.0769230797886848
0.0864197537302971,0.115384615957737
0.290123462677002,0.307692319154739
0.123456791043282,0.15384615957737
0.205882355570793,0.119999997317791
0.0882352963089943,0.119999997317791
0.490196079015732,0.479999989271164
0.215686276555061,0.280000001192093
0.18260869383812,0.107142858207226
0.0782608687877655,0.107142858207226
0.434782594442368,0.46428570151329
0.191304340958595,0.214285716414452
0.11304347962141,0.107142858207226
0.205882355570793,0.121212124824524
0.0882352963089943,0.151515156030655
0.490196079015732,0.424242436885834
0.215686276555061,0.30303031206131
0.360465109348297,0.366666674613953
0.325581401586533,0.266666680574417
0.139534890651703,0.200000002980232
0.0581395365297794,0.100000001490116
0.116279073059559,0.0666666701436043
0.203488364815712,0.225806444883347
0.156976744532585,0.129032254219055
0.325581401586533,0.25806450843811
0.139534890651703,0.193548381328583
0.0581395365297794,0.0967741906642914
0.116279073059559,0.0967741906642914
0.211920529603958,0.205882355570793
0.172185435891151,0.205882355570793
0.377483457326889,0.294117659330368
0.16556291282177,0.205882355570793
0.0728476792573929,0.0882352963089943
0.228571429848671,0.235294118523598
0.185714289546013,0.205882355570793
0.407142847776413,0.294117659330368
0.178571432828903,0.264705896377564
0.181818187236786,0.235294118523598
0.147727265954018,0.117647059261799
0.125,0.176470592617989
0.0795454531908035,0.0588235296308994
0.323863625526428,0.235294118523598
0.142045453190804,0.176470592617989
0.228571429848671,0.30303031206131
0.185714289546013,0.181818187236786
0.407142847776413,0.30303031206131
0.178571432828903,0.212121218442917
0.228571429848671,0.30303031206131
0.185714289546013,0.181818187236786
0.407142847776413,0.30303031206131
0.178571432828903,0.212121218442917
0.247787609696388,0.217391297221184
0.212389379739761,0.304347813129425
0.38053098320961,0.260869562625885
0.159292042255402,0.217391297221184
0.191304340958595,0.25
0.208695650100708,0.291666656732559
0.426086962223053,0.25
0.173913046717644,0.20833332836628
0.266666680574417,0.269230782985687
0.213333338499069,0.192307695746422
0.286666661500931,0.269230782985687
0.126666665077209,0.15384615957737
0.106666669249535,0.115384615957737
0.238805964589119,0.304347813129425
0.298507452011108,0.217391297221184
0.320895522832871,0.304347813129425
0.141791045665741,0.173913046717644
0.291666656732559,0.315789461135864
0.233333334326744,0.210526317358017
0.324999988079071,0.315789461135864
0.150000005960464,0.157894730567932
0.256097555160522,0.291666656732559
0.243902444839478,0.20833332836628
0.353658527135849,0.333333343267441
0.14634145796299,0.16666667163372
0.117021277546883,0.105263158679008
0.0957446843385696,0.0526315793395042
0.202127665281296,0.210526317358017
0.148936167359352,0.210526317358017
0.244680851697922,0.210526317358017
0.191489368677139,0.210526317358017
0.550000011920929,0.538461565971375
0.449999988079071,0.461538463830948
0.566666662693024,0.538461565971375
0.433333337306976,0.461538463830948
0.755319178104401,0.578947365283966
0.148936167359352,0.263157904148102
0.0957446843385696,0.157894730567932
0.755319178104401,0.578947365283966
0.148936167359352,0.263157904148102
0.0957446843385696,0.157894730567932
0.855555534362793,0.647058844566345
0.122222222387791,0.294117659330368
0.0222222227603197,0.0588235296308994
0.855555534362793,0.647058844566345
0.122222222387791,0.294117659330368
0.0222222227603197,0.0588235296308994
0.275510191917419,0.294117659330368
0.346938788890839,0.352941185235977
0.377551019191742,0.352941185235977
0.75,0.631578922271729
0.25,0.368421047925949
0.227272734045982,0.181818187236786
0.318181812763214,0.409090906381607
0.060606062412262,0.0454545468091965
0.393939405679703,0.363636374473572
0.101265825331211,0.181818187236786
0.291139245033264,0.409090906381607
0.0632911399006844,0.0454545468091965
0.544303774833679,0.363636374473572
0.128571435809135,0.159999996423721
0.27142858505249,0.319999992847443
0.0571428574621677,0.0799999982118607
0.542857170104981,0.439999997615814
0.142857149243355,0.181818187236786
0.342857152223587,0.409090906381607
0.514285743236542,0.409090906381607
0.5,0.476190477609634
0.5,0.523809552192688
0.780219793319702,0.625
0.0769230797886848,0.125
0.0989011004567146,0.16666667163372
0.0439560450613499,0.0833333358168602
0.828947365283966,0.727272748947144
0.105263158679008,0.181818187236786
0.0657894760370255,0.0909090936183929
0.887323915958405,0.761904776096344
0.112676054239273,0.238095238804817
0.901408433914185,0.809523820877075
0.0985915511846542,0.190476194024086
0.30061349272728,0.368421047925949
0.306748479604721,0.315789461135864
0.30061349272728,0.263157904148102
0.0920245423913002,0.0526315793395042
0.746666669845581,0.6875
0.0666666701436043,0.125
0.186666667461395,0.1875
0.423076927661896,0.428571432828903
0.430769234895706,0.428571432828903
0.0384615398943424,0.0714285746216774
0.107692308723927,0.0714285746216774
0.44537815451622,0.4375
0.428571432828903,0.4375
0.126050427556038,0.125
0.772727251052856,0.75
0.227272734045982,0.25
0.375,0.428571432828903
0.368055552244186,0.428571432828903
0.0902777761220932,0.0714285746216774
0.16666667163372,0.0714285746216774
0.504672884941101,0.571428596973419
0.495327115058899,0.428571432828903
0.406015038490295,0.428571432828903
0.398496240377426,0.428571432828903
0.0977443605661392,0.0714285746216774
0.0977443605661392,0.0714285746216774
0.670886099338532,0.538461565971375
0.164556965231895,0.230769231915474
0.164556965231895,0.230769231915474
0.80303031206131,0.75
0.196969702839851,0.25
0.80303031206131,0.875
0.196969702839851,0.125
0.277372270822525,0.3125
0.350364953279495,0.3125
0.0583941601216793,0.0625
0.102189779281616,0.0625
0.211678832769394,0.25
0.47321429848671,0.416666656732559
0.116071425378323,0.16666667163372
0.125,0.16666667163372
0.28571429848671,0.25
0.47321429848671,0.5
0.116071425378323,0.142857149243355
0.125,0.142857149243355
0.28571429848671,0.214285716414452
0.269736856222153,0.214285716414452
0.0460526309907436,0.0714285746216774
0.361842095851898,0.428571432828903
0.322368413209915,0.28571429848671
0.25,0.176470592617989
0.0426829271018505,0.0588235296308994
0.335365861654282,0.352941185235977
0.298780500888824,0.352941185235977
0.0731707289814949,0.0588235296308994
0.25,0.16666667163372
0.354166656732559,0.333333343267441
0.256944447755814,0.277777791023254
0.0555555559694767,0.111111111938953
0.0833333358168602,0.111111111938953
0.472222208976746,0.578947365283966
0.342592597007751,0.263157904148102
0.0740740746259689,0.0526315793395042
0.111111111938953,0.105263158679008
0.514018714427948,0.466666668653488
0.327102810144424,0.333333343267441
0.0654205605387688,0.0666666701436043
0.0934579446911812,0.133333340287209
0.263157904148102,0.235294118523598
0.355263143777847,0.352941185235977
0.256578952074051,0.235294118523598
0.0592105276882649,0.0588235296308994
0.0657894760370255,0.117647059261799
0.672413766384125,0.647058844566345
0.155172407627106,0.176470592617989
0.172413796186447,0.176470592617989
0.263157904148102,0.200000002980232
0.355263143777847,0.266666680574417
0.256578952074051,0.400000005960465
0.0592105276882649,0.0666666701436043
0.0657894760370255,0.0666666701436043
0.281690150499344,0.200000002980232
0.380281686782837,0.266666680574417
0.274647891521454,0.400000005960465
0.063380278646946,0.133333340287209
0.263157904148102,0.176470592617989
0.390977442264557,0.294117659330368
0.270676702260971,0.411764711141586
0.0751879662275314,0.117647059261799
0.263157904148102,0.176470592617989
0.390977442264557,0.294117659330368
0.270676702260971,0.411764711141586
0.0751879662275314,0.117647059261799
0.509803950786591,0.444444447755814
0.352941185235977,0.388888895511627
0.0392156876623631,0.0555555559694767
0.0980392172932625,0.111111111938953
0.463414639234543,0.444444447755814
0.138211384415627,0.111111111938953
0.308943092823029,0.333333343267441
0.0894308909773827,0.111111111938953
0.427480906248093,0.473684221506119
0.0687022879719734,0.0526315793395042
0.0992366448044777,0.105263158679008
0.404580146074295,0.368421047925949
0.459016382694244,0.470588237047195
0.106557376682758,0.117647059261799
0.434426218271256,0.411764711141586
0.47826087474823,0.470588237047195
0.104347825050354,0.117647059261799
0.0695652142167091,0.0588235296308994
0.347826093435288,0.352941185235977
0.514018714427948,0.529411792755127
0.112149529159069,0.117647059261799
0.373831778764725,0.352941185235977
0.151724144816399,0.133333340287209
0.0620689652860165,0.0666666701436043
0.434482753276825,0.333333343267441
0.0827586203813553,0.133333340287209
0.268965512514114,0.333333343267441
0.143884897232056,0.111111111938953
0.0791366919875145,0.0555555559694767
0.366906464099884,0.388888895511627
0.0791366919875145,0.16666667163372
0.33093523979187,0.277777791023254
0.0909090936183929,0.0833333358168602
0.130536124110222,0.25
0.275058269500732,0.16666667163372
0.503496527671814,0.5
0.143589749932289,0.3125
0.302564114332199,0.125
0.553846180438995,0.5625
0.353293418884277,0.16666667163372
0.646706581115723,0.833333313465118
0.13059701025486,0.133333340287209
0.869403004646301,0.866666674613953
0.13059701025486,0.0769230797886848
0.869403004646301,0.923076927661896
0.173553720116615,0.105263158679008
0.826446294784546,0.89473682641983
0.172316387295723,0.176470592617989
0.827683627605438,0.823529422283173
0.0852713212370873,0.142857149243355
0.157622739672661,0.190476194024086
0.757105946540833,0.666666686534882
0.0852713212370873,0.157894730567932
0.157622739672661,0.105263158679008
0.757105946540833,0.736842095851898
0.111940301954746,0.0476190485060215
0.205223873257637,0.190476194024086
0.682835817337036,0.761904776096344
0.111940301954746,0.0588235296308994
0.205223873257637,0.176470592617989
0.682835817337036,0.764705896377564
0.0993377491831779,0.15384615957737
0.11258278042078,0.0769230797886848
0.182119205594063,0.307692319154739
0.605960249900818,0.461538463830948
0.0993377491831779,0.15384615957737
0.11258278042078,0.15384615957737
0.182119205594063,0.307692319154739
0.605960249900818,0.384615391492844
0.0993377491831779,0.25
0.11258278042078,0.0833333358168602
0.182119205594063,0.333333343267441
0.605960249900818,0.333333343267441
0.444043308496475,0.625
0.555956661701202,0.375
0.133738607168198,0.137931033968925
0.866261422634125,0.862068951129913
0.133738607168198,0.142857149243355
0.866261422634125,0.857142865657806
0.458041965961456,0.349999994039536
0.541958034038544,0.649999976158142
0.454545468091965,0.518518507480621
0.545454561710358,0.481481492519379
0.454545468091965,0.428571432828903
0.545454561710358,0.571428596973419
0.454545468091965,0.407407402992249
0.545454561710358,0.592592597007752
0.112852662801743,0.117647059261799
0.783699035644531,0.705882370471954
0.103448279201984,0.176470592617989
0.214285716414452,0.363636374473572
0.333333343267441,0.272727280855179
0.452380955219269,0.363636374473572
0.472222208976746,0.5
0.527777791023254,0.5
0.432432442903519,0.454545468091965
0.567567586898804,0.545454561710358
0.242424249649048,0.363636374473572
0.242424249649048,0.272727280855179
0.515151500701904,0.363636374473572
0.272727280855179,0.272727280855179
0.727272748947144,0.727272748947144
0.25,0.272727280855179
0.75,0.727272748947144
0.25,0.384615391492844
0.75,0.615384638309479
0.28125,0.384615391492844
0.71875,0.615384638309479
0.28125,0.666666686534882
0.71875,0.333333343267441
0.3125,0.416666656732559
0.15625,0.25
0.53125,0.333333343267441
0.404761910438538,0.5
0.595238089561462,0.5
0.349999994039536,0.384615391492844
0.349999994039536,0.230769231915474
0.300000011920929,0.384615391492844
0.354838699102402,0.272727280855179
0.548387110233307,0.454545468091965
0.0967741906642914,0.272727280855179
0.378378391265869,0.416666656732559
0.621621608734131,0.583333313465118
0.243902444839478,0.307692319154739
0.317073166370392,0.307692319154739
0.439024388790131,0.384615391492844
0.25806450843811,0.357142865657806
0.322580635547638,0.357142865657806
0.419354826211929,0.28571429848671
0.210526317358017,0.3125
0.263157904148102,0.25
0.342105269432068,0.25
0.184210523962975,0.1875
0.277777791023254,0.428571432828903
0.722222208976746,0.571428596973419
0.375,0.5
0.625,0.5
0.315789461135864,0.5
0.684210538864136,0.5
0.208955228328705,0.230769231915474
0.104477614164352,0.0769230797886848
0.149253726005554,0.15384615957737
0.0746268630027771,0.0769230797886848
0.462686568498612,0.461538463830948
0.256756752729416,0.333333343267441
0.0675675645470619,0.0666666701436043
0.675675690174103,0.600000023841858
0.260273963212967,0.411764711141586
0.739726006984711,0.588235318660736
0.1875,0.3125
0.8125,0.6875
0.18604651093483,0.3125
0.813953459262848,0.6875
0.0722891539335251,0.176470592617989
0.927710831165314,0.823529422283173
0.0722891539335251,0.111111111938953
0.927710831165314,0.888888895511627
0.326732665300369,0.4375
0.673267304897308,0.5625
0.402439028024673,0.4375
0.548780500888825,0.5
0.0487804859876633,0.0625
0.0493827164173126,0.125
0.95061731338501,0.875
0.0899182558059692,0.235294118523598
0.0245231613516808,0.0588235296308994
0.836512267589569,0.647058844566345
0.0490463227033615,0.0588235296308994
0.0269461069256067,0.0625
0.919161677360535,0.875
0.0538922138512135,0.0625
0.0945558771491051,0.150000005960464
0.0257879663258791,0.150000005960464
0.879656136035919,0.699999988079071
0.0284810122102499,0.176470592617989
0.971518993377686,0.823529422283173
0.0284810122102499,0.157894730567932
0.971518993377686,0.842105269432068
0.064189188182354,0.217391297221184
0.888513505458832,0.652173936367035
0.0472972989082336,0.130434781312943
0.0644067823886871,0.190476194024086
0.891525447368622,0.666666686534882
0.0440677963197231,0.142857149243355
0.0777027010917664,0.181818187236786
0.922297298908234,0.818181812763214
0.0761589407920837,0.125
0.0198675505816937,0.0833333358168602
0.903973519802094,0.791666686534882
0.22538860142231,0.230769231915474
0.085492230951786,0.115384615957737
0.0155440410599113,0.0384615398943424
0.673575103282929,0.615384638309479
0.22538860142231,0.230769231915474
0.085492230951786,0.115384615957737
0.0155440410599113,0.0384615398943424
0.673575103282929,0.615384638309479
0.22538860142231,0.230769231915474
0.085492230951786,0.115384615957737
0.0155440410599113,0.0384615398943424
0.673575103282929,0.615384638309479
0.248633876442909,0.322580635547638
0.0245901644229889,0.0322580635547638
0.726775944232941,0.645161271095276
0.153005465865135,0.222222223877907
0.0956284180283546,0.111111111938953
0.0245901644229889,0.0370370373129845
0.726775944232941,0.629629611968994
0.153005465865135,0.222222223877907
0.0956284180283546,0.148148149251938
0.0245901644229889,0.0370370373129845
0.726775944232941,0.592592597007752
0.156862750649452,0.222222223877907
0.0980392172932625,0.148148149251938
0.745098054409027,0.629629611968994
0.0920634940266609,0.192307695746422
0.844444453716278,0.653846144676209
0.0634920671582222,0.15384615957737
0.164420485496521,0.214285716414452
0.0781671181321144,0.142857149243355
0.0404312685132027,0.0714285746216774
0.716981112957001,0.571428596973419
0.171348318457603,0.230769231915474
0.081460677087307,0.15384615957737
0.74719101190567,0.615384638309479
0.0533807836472988,0.200000002980232
0.946619212627411,0.800000011920929
0.0515463910996914,0.200000002980232
0.0481099672615528,0.100000001490116
0.900343656539917,0.699999988079071
0.0687285214662552,0.173913046717644
0.900343656539917,0.739130437374115
0.0309278350323439,0.0869565233588219
0.18235294520855,0.321428567171097
0.0470588244497776,0.107142858207226
0.770588219165802,0.571428596973419
0.172222226858139,0.259259253740311
0.0555555559694767,0.111111111938953
0.0444444455206394,0.111111111938953
0.727777779102325,0.518518507480621
0.168021678924561,0.25
0.054200541228056,0.107142858207226
0.0433604344725609,0.0714285746216774
0.710027098655701,0.535714268684387
0.0243902429938316,0.0357142873108387
0.168021678924561,0.25
0.054200541228056,0.107142858207226
0.0433604344725609,0.0714285746216774
0.710027098655701,0.535714268684387
0.0243902429938316,0.0357142873108387
0.175637394189835,0.25
0.05665722489357,0.178571432828903
0.742209613323212,0.5
0.0254957508295774,0.0714285746216774
0.199453547596931,0.200000002980232
0.0628415271639824,0.100000001490116
0.0792349725961685,0.100000001490116
0.6147540807724,0.533333361148834
0.0437158457934856,0.0666666701436043
0.199453547596931,0.200000002980232
0.0628415271639824,0.100000001490116
0.0792349725961685,0.100000001490116
0.6147540807724,0.533333361148834
0.0437158457934856,0.0666666701436043
0.199453547596931,0.200000002980232
0.0628415271639824,0.100000001490116
0.0792349725961685,0.100000001490116
0.6147540807724,0.533333361148834
0.0437158457934856,0.0666666701436043
0.249336868524551,0.28125
0.0450928397476673,0.09375
0.055702917277813,0.09375
0.620689630508423,0.5
0.0291777197271585,0.03125
0.249336868524551,0.28125
0.0450928397476673,0.09375
0.055702917277813,0.09375
0.620689630508423,0.5
0.0291777197271585,0.03125
0.249336868524551,0.290322571992874
0.0450928397476673,0.0645161271095276
0.055702917277813,0.0967741906642914
0.620689630508423,0.516129016876221
0.0291777197271585,0.0322580635547638
0.249336868524551,0.28125
0.0450928397476673,0.125
0.055702917277813,0.0625
0.620689630508423,0.46875
0.0291777197271585,0.0625
0.264044940471649,0.294117659330368
0.0477528087794781,0.0882352963089943
0.657303392887116,0.558823525905609
0.0308988764882088,0.0588235296308994
0.27794560790062,0.333333343267441
0.0483383685350418,0.095238097012043
0.622356474399567,0.476190477609634
0.0513595156371594,0.095238097012043
0.235682815313339,0.157894730567932
0.0352422893047333,0.0526315793395042
0.202643170952797,0.263157904148102
0.0352422893047333,0.0526315793395042
0.453744500875473,0.421052634716034
0.0374449342489243,0.0526315793395042
0.27794560790062,0.375
0.0483383685350418,0.0625
0.622356474399567,0.5
0.0513595156371594,0.0625
0.306849300861359,0.360000014305115
0.298630148172379,0.239999994635582
0.320547938346863,0.280000001192093
0.0739726051688194,0.119999997317791
0.604240298271179,0.470588237047195
0.0742049440741539,0.0588235296308994
0.236749112606049,0.294117659330368
0.0848056524991989,0.176470592617989
0.100000001490116,0.125
0.219999998807907,0.3125
0.5,0.5
0.180000007152557,0.0625
0.735294103622437,0.60869562625885
0.264705896377564,0.391304343938828
0.709677398204804,0.600000023841858
0.290322571992874,0.400000005960465
0.461538463830948,0.416666656732559
0.538461565971375,0.583333313465118
0.461538463830948,0.416666656732559
0.538461565971375,0.583333313465118
0.395348846912384,0.470588237047195
0.604651153087616,0.529411792755127
0.395348846912384,0.357142865657806
0.604651153087616,0.642857134342194
0.65625,0.529411792755127
0.34375,0.470588237047195
0.488372087478638,0.5
0.511627912521362,0.5
0.488372087478638,0.482758611440659
0.511627912521362,0.517241358757019
0.65625,0.52173912525177
0.34375,0.47826087474823
0.548387110233307,0.434782594442368
0.451612889766693,0.56521737575531
0.615384638309479,0.46428570151329
0.384615391492844,0.535714268684387
0.45652174949646,0.5
0.54347825050354,0.5
0.449999988079071,0.516129016876221
0.550000011920929,0.483870953321457
0.447368413209915,0.533333361148834
0.552631556987763,0.466666668653488
0.447368413209915,0.432432442903519
0.552631556987763,0.567567586898804
0.558823525905609,0.516129016876221
0.441176474094391,0.483870953321457
0.475409835577011,0.400000005960465
0.524590134620667,0.600000023841858
0.355263143777847,0.428571432828903
0.421052634716034,0.428571432828903
0.11842105537653,0.0714285746216774
0.105263158679008,0.0714285746216774
0.355263143777847,0.357142865657806
0.421052634716034,0.428571432828903
0.11842105537653,0.142857149243355
0.105263158679008,0.0714285746216774
0.370370358228683,0.333333343267441
0.370370358228683,0.400000005960465
0.148148149251938,0.133333340287209
0.111111111938953,0.133333340287209
0.393700778484345,0.357142865657806
0.385826766490936,0.357142865657806
0.118110239505768,0.142857149243355
0.102362208068371,0.142857149243355
0.636363625526428,0.625
0.194805189967155,0.1875
0.168831169605255,0.1875
0.521276593208313,0.461538463830948
0.148936167359352,0.15384615957737
0.127659574151039,0.15384615957737
0.202127665281296,0.230769231915474
0.54347825050354,0.428571432828903
0.141304343938828,0.214285716414452
0.141304343938828,0.142857149243355
0.173913046717644,0.214285716414452
0.405660390853882,0.375
0.471698105335236,0.375
0.122641511261463,0.25
0.793650805950165,0.5625
0.206349208950996,0.4375
0.488372087478638,0.375
0.174418598413467,0.25
0.139534890651703,0.125
0.197674423456192,0.25
0.426829278469086,0.388888895511627
0.158536583185196,0.16666667163372
0.121951222419739,0.111111111938953
0.0975609719753265,0.111111111938953
0.195121943950653,0.222222223877907
0.472972959280014,0.388888895511627
0.175675675272942,0.16666667163372
0.135135129094124,0.222222223877907
0.216216221451759,0.222222223877907
0.0721649453043938,0.117647059261799
0.44329896569252,0.411764711141586
0.0618556700646877,0.0588235296308994
0.278350502252579,0.294117659330368
0.144329890608788,0.117647059261799
0.636363625526428,0.611111104488373
0.363636374473572,0.388888895511627
0.403669714927673,0.444444447755814
0.15596330165863,0.222222223877907
0.440366983413696,0.333333343267441
0.261538475751877,0.352941185235977
0.738461554050446,0.647058844566345
0.555555582046509,0.533333361148834
0.444444447755814,0.466666668653488
0.666666686534882,0.600000023841858
0.333333343267441,0.400000005960465
0.475728154182434,0.5625
0.524271845817566,0.4375
0.402173906564713,0.3125
0.260869562625885,0.3125
0.336956530809402,0.375
0.463917523622513,0.352941185235977
0.144329890608788,0.235294118523598
0.391752570867538,0.411764711141586
0.463917523622513,0.352941185235977
0.144329890608788,0.235294118523598
0.391752570867538,0.411764711141586
0.189189195632935,0.200000002980232
0.202702701091766,0.200000002980232
0.216216221451759,0.266666680574417
0.391891896724701,0.333333343267441
0.224999994039536,0.200000002980232
0.162499994039536,0.200000002980232
0.224999994039536,0.200000002980232
0.387499988079071,0.400000005960465
0.171052634716034,0.200000002980232
0.184210523962975,0.200000002980232
0.263157904148102,0.200000002980232
0.381578952074051,0.400000005960465
0.128205135464668,0.333333343267441
0.358974367380142,0.266666680574417
0.512820541858673,0.400000005960465
0.205128207802773,0.263157904148102
0.15384615957737,0.210526317358017
0.64102566242218,0.526315808296204
0.225806444883347,0.263157904148102
0.177419349551201,0.263157904148102
0.596774220466614,0.473684221506119
0.142857149243355,0.200000002980232
0.595238089561462,0.449999988079071
0.261904776096344,0.349999994039536
0.713286697864533,0.785714268684387
0.286713272333145,0.214285716414452
0.64102566242218,0.600000023841858
0.358974367380142,0.400000005960465
0.640625,0.600000023841858
0.359375,0.400000005960465
0.611940324306488,0.625
0.343283593654633,0.3125
0.0447761192917824,0.0625
0.611940324306488,0.470588237047195
0.343283593654633,0.411764711141586
0.0447761192917824,0.117647059261799
0.611940324306488,0.470588237047195
0.343283593654633,0.411764711141586
0.0447761192917824,0.117647059261799
0.573863625526428,0.529411792755127
0.426136374473572,0.470588237047195
0.788732409477234,0.727272748947144
0.211267605423927,0.272727280855179
0.801470577716827,0.727272748947144
0.198529407382011,0.272727280855179
0.84799998998642,0.769230782985687
0.151999995112419,0.230769231915474
0.477777779102325,0.449999988079071
0.216666668653488,0.25
0.305555552244186,0.300000011920929
0.365714281797409,0.349999994039536
0.217142850160599,0.25
0.417142868041992,0.400000005960465
0.627451002597809,0.555555582046509
0.372549027204514,0.444444447755814
0.18235294520855,0.25
0.194117650389671,0.25
0.470588237047195,0.400000005960465
0.152941182255745,0.100000001490116
0.25,0.266666680574417
0.668269217014313,0.600000023841858
0.0817307680845261,0.133333340287209
0.14371258020401,0.25
0.730538904666901,0.5625
0.0808383226394653,0.0625
0.0449101813137531,0.125
0.158227846026421,0.25
0.794303774833679,0.625
0.0474683530628681,0.125
0.890070915222168,0.684210538864136
0.0531914904713631,0.105263158679008
0.0567375868558884,0.210526317358017
0.890070915222168,0.722222208976746
0.0531914904713631,0.111111111938953
0.0567375868558884,0.16666667163372
0.940766572952271,0.888888895511627
0.0592334493994713,0.111111111938953
0.216828480362892,0.227272734045982
0.783171534538269,0.772727251052856
0.216828480362892,0.238095238804817
0.783171534538269,0.761904776096344
0.216828480362892,0.272727280855179
0.783171534538269,0.727272748947144
0.16666667163372,0.217391297221184
0.833333313465118,0.782608687877655
0.45190155506134,0.454545468091965
0.54809844493866,0.545454561710358
0.881889760494232,0.764705896377564
0.118110239505768,0.235294118523598
0.848708510398865,0.699999988079071
0.151291519403458,0.300000011920929
0.848708510398865,0.722222208976746
0.151291519403458,0.277777791023254
0.845849812030792,0.705882370471954
0.154150202870369,0.294117659330368
0.804428040981293,0.736842095851898
0.195571959018707,0.263157904148102
0.189964160323143,0.263157904148102
0.810035824775696,0.736842095851898
0.122302159667015,0.210526317358017
0.877697825431824,0.789473712444305
0.171003714203835,0.238095238804817
0.828996300697327,0.761904776096344
0.157458558678627,0.239999994635582
0.820441961288452,0.72000002861023
0.0220994483679533,0.0399999991059303
0.198492467403412,0.200000002980232
0.801507532596588,0.800000011920929
0.137829914689064,0.16666667163372
0.862170100212097,0.833333313465118
0.863768100738525,0.75
0.136231884360313,0.25
